latitude,longitude,gnn+lstm,gnn,cnn+lstm,cnn
24.295,90.365,0.92,0.91,0.83,0.87
24.295,90.375,0.92,0.91,0.83,0.87
24.295,90.385,0.92,0.91,0.82,0.86
24.295,90.395,0.92,0.9,0.83,0.87
24.295,90.405,0.92,0.9,0.83,0.87
24.295,90.415,0.92,0.91,0.84,0.87
24.295,90.425,0.92,0.9,0.83,0.87
24.295,90.435,0.92,0.9,0.83,0.87
24.295,90.445,0.92,0.9,0.83,0.87
24.295,90.455,0.92,0.91,0.83,0.87
24.295,90.465,0.92,0.9,0.83,0.87
24.295,90.475,0.92,0.9,0.83,0.87
24.295,90.485,0.92,0.89,0.83,0.87
24.295,90.495,0.92,0.9,0.83,0.86
24.295,90.505,0.92,0.89,0.83,0.86
24.295,90.515,0.92,0.89,0.82,0.86
24.295,90.525,0.92,0.88,0.81,0.86
24.295,90.535,0.92,0.89,0.82,0.86
24.295,90.545,0.92,0.89,0.82,0.86
24.295,90.555,0.92,0.89,0.82,0.86
24.295,90.565,0.92,0.9,0.81,0.87
24.295,90.575,0.92,0.89,0.82,0.87
24.295,90.585,0.92,0.9,0.82,0.87
24.295,90.595,0.92,0.9,0.82,0.87
24.295,90.605,0.93,0.89,0.82,0.87
24.295,90.615,0.93,0.9,0.82,0.87
24.295,90.625,0.93,0.9,0.82,0.87
24.295,90.635,0.92,0.89,0.81,0.86
24.295,90.645,0.92,0.89,0.81,0.86
24.295,90.655,0.92,0.9,0.82,0.87
24.295,90.665,0.93,0.91,0.83,0.87
24.295,90.675,0.93,0.9,0.83,0.88
24.295,90.685,0.93,0.91,0.83,0.88
24.295,90.695,0.93,0.9,0.82,0.87
24.295,90.705,0.93,0.9,0.82,0.87
24.295,90.715,0.93,0.9,0.82,0.87
24.295,90.725,0.93,0.9,0.82,0.87
24.295,90.735,0.93,0.89,0.82,0.87
24.295,90.745,0.93,0.89,0.82,0.87
24.295,90.755,0.93,0.89,0.82,0.87
24.295,90.765,0.93,0.91,0.82,0.87
24.295,90.775,0.92,0.91,0.82,0.86
24.295,90.785,0.92,0.89,0.82,0.86
24.295,90.795,0.92,0.9,0.81,0.86
24.295,90.805,0.92,0.88,0.81,0.86
24.295,90.815,0.92,0.88,0.81,0.86
24.295,90.825,0.92,0.9,0.81,0.86
24.295,90.835,0.91,0.88,0.8,0.85
24.295,90.845,0.91,0.88,0.8,0.85
24.295,90.855,0.91,0.89,0.8,0.86
24.295,90.865,0.91,0.89,0.8,0.86
24.295,90.875,0.91,0.89,0.79,0.85
24.295,90.885,0.9,0.86,0.77,0.83
24.295,90.895,0.88,0.84,0.74,0.81
24.295,90.905,0.87,0.82,0.74,0.8
24.295,90.915,0.88,0.84,0.75,0.81
24.295,90.925,0.89,0.86,0.77,0.83
24.295,90.935,0.9,0.86,0.78,0.85
24.295,90.945,0.91,0.88,0.79,0.86
24.295,90.955,0.91,0.88,0.79,0.85
24.295,90.965,0.89,0.85,0.77,0.82
24.295,90.975,0.87,0.83,0.74,0.79
24.295,90.985,0.87,0.82,0.73,0.79
24.295,90.995,0.87,0.82,0.72,0.78
24.295,91.005,0.85,0.8,0.7,0.77
24.295,91.015,0.84,0.79,0.7,0.76
24.295,91.025,0.86,0.81,0.72,0.77
24.295,91.035,0.86,0.81,0.72,0.77
24.295,91.045,0.84,0.79,0.71,0.74
24.295,91.055,0.81,0.76,0.68,0.7
24.295,91.065,0.8,0.74,0.67,0.69
24.295,91.075,0.79,0.73,0.66,0.68
24.295,91.085,0.81,0.75,0.67,0.7
24.295,91.095,0.84,0.8,0.71,0.75
24.295,91.105,0.86,0.81,0.73,0.77
24.295,91.115,0.86,0.81,0.73,0.77
24.295,91.125,0.86,0.82,0.73,0.77
24.295,91.135,0.87,0.82,0.74,0.79
24.295,91.145,0.88,0.83,0.75,0.8
24.295,91.155,0.89,0.85,0.76,0.82
24.295,91.165,0.89,0.84,0.76,0.82
24.295,91.175,0.88,0.84,0.75,0.81
24.295,91.185,0.88,0.85,0.75,0.81
24.295,91.195,0.88,0.84,0.76,0.81
24.295,91.205,0.88,0.84,0.75,0.8
24.295,91.215,0.87,0.84,0.74,0.8
24.295,91.225,0.88,0.85,0.75,0.81
24.295,91.235,0.88,0.84,0.75,0.81
24.295,91.245,0.87,0.83,0.74,0.78
24.295,91.255,0.86,0.81,0.71,0.75
24.295,91.265,0.85,0.79,0.71,0.75
24.295,91.275,0.86,0.82,0.71,0.75
24.295,91.285,0.86,0.82,0.71,0.76
24.295,91.295,0.87,0.82,0.72,0.77
24.295,91.305,0.87,0.83,0.73,0.79
24.295,91.315,0.87,0.83,0.73,0.79
24.295,91.325,0.86,0.83,0.72,0.79
24.295,91.335,0.87,0.85,0.73,0.8
24.295,91.345,0.88,0.85,0.74,0.8
24.295,91.355,0.88,0.85,0.75,0.81
24.295,91.365,0.89,0.86,0.76,0.82
24.295,91.375,0.89,0.86,0.76,0.82
24.295,91.385,0.89,0.86,0.76,0.82
24.295,91.395,0.89,0.86,0.76,0.82
24.295,91.405,0.89,0.84,0.75,0.81
24.295,91.415,0.88,0.83,0.74,0.81
24.295,91.425,0.88,0.84,0.75,0.81
24.295,91.435,0.88,0.85,0.75,0.81
24.295,91.445,0.89,0.85,0.76,0.81
24.295,91.455,0.89,0.85,0.76,0.81
24.295,91.465,0.89,0.86,0.76,0.81
24.295,91.475,0.89,0.84,0.76,0.82
24.295,91.485,0.89,0.85,0.76,0.82
24.295,91.495,0.89,0.85,0.76,0.82
24.295,91.505,0.89,0.85,0.76,0.82
24.295,91.515,0.89,0.84,0.76,0.81
24.295,91.525,0.89,0.85,0.76,0.81
24.295,91.535,0.89,0.83,0.77,0.81
24.295,91.545,0.89,0.85,0.77,0.81
24.295,91.555,0.89,0.85,0.77,0.82
24.295,91.565,0.89,0.85,0.77,0.81
24.295,91.575,0.89,0.84,0.77,0.81
24.295,91.585,0.89,0.85,0.77,0.82
24.295,91.595,0.89,0.84,0.77,0.81
24.295,91.605,0.89,0.83,0.77,0.81
24.295,91.615,0.89,0.84,0.76,0.8
24.295,91.625,0.88,0.84,0.75,0.8
24.295,91.635,0.87,0.82,0.75,0.79
24.295,91.645,0.86,0.8,0.73,0.77
24.295,91.655,0.86,0.81,0.73,0.76
24.295,91.665,0.86,0.8,0.74,0.77
24.295,91.675,0.86,0.81,0.74,0.77
24.295,91.685,0.86,0.81,0.74,0.77
24.295,91.695,0.86,0.81,0.74,0.77
24.295,91.705,0.86,0.82,0.74,0.77
24.295,91.715,0.86,0.81,0.74,0.77
24.295,91.725,0.86,0.8,0.75,0.77
24.295,91.735,0.86,0.81,0.75,0.77
24.295,91.745,0.86,0.82,0.76,0.78
24.295,91.755,0.87,0.82,0.76,0.78
24.295,91.765,0.87,0.82,0.76,0.79
24.295,91.775,0.87,0.81,0.76,0.79
24.295,91.785,0.87,0.82,0.76,0.78
24.295,91.795,0.87,0.82,0.76,0.78
24.295,91.805,0.86,0.81,0.75,0.78
24.295,91.815,0.86,0.81,0.74,0.77
24.295,91.825,0.85,0.79,0.74,0.76
24.295,91.835,0.85,0.8,0.74,0.76
24.295,91.845,0.84,0.79,0.74,0.75
24.295,91.855,0.85,0.8,0.75,0.76
24.295,91.865,0.85,0.8,0.75,0.76
24.295,91.875,0.85,0.81,0.76,0.77
24.295,91.885,0.85,0.8,0.76,0.77
24.295,91.895,0.86,0.81,0.76,0.77
24.295,91.905,0.86,0.82,0.77,0.77
24.295,91.915,0.86,0.81,0.77,0.77
24.295,91.925,0.86,0.8,0.77,0.76
24.295,91.935,0.85,0.8,0.76,0.76
24.305,88.715,0.89,0.85,0.74,0.81
24.305,88.725,0.9,0.85,0.75,0.81
24.305,88.735,0.9,0.85,0.76,0.81
24.305,88.745,0.9,0.85,0.77,0.82
24.305,88.755,0.9,0.86,0.77,0.83
24.305,88.765,0.91,0.87,0.77,0.83
24.305,88.775,0.91,0.87,0.78,0.84
24.305,88.785,0.92,0.87,0.78,0.84
24.305,88.795,0.92,0.87,0.78,0.84
24.305,88.805,0.92,0.88,0.79,0.84
24.305,88.815,0.92,0.87,0.79,0.84
24.305,88.825,0.92,0.88,0.8,0.84
24.305,88.835,0.92,0.88,0.8,0.84
24.305,88.845,0.92,0.88,0.8,0.84
24.305,88.855,0.92,0.88,0.8,0.84
24.305,88.865,0.92,0.88,0.8,0.84
24.305,88.875,0.92,0.88,0.8,0.84
24.305,88.885,0.92,0.89,0.8,0.84
24.305,88.895,0.92,0.88,0.8,0.84
24.305,88.905,0.92,0.88,0.8,0.84
24.305,88.915,0.92,0.88,0.8,0.84
24.305,88.925,0.92,0.88,0.8,0.84
24.305,88.935,0.92,0.88,0.8,0.84
24.305,88.945,0.92,0.88,0.8,0.85
24.305,88.955,0.92,0.88,0.8,0.85
24.305,88.965,0.92,0.88,0.81,0.85
24.305,88.975,0.93,0.88,0.81,0.85
24.305,88.985,0.93,0.88,0.81,0.85
24.305,88.995,0.93,0.88,0.81,0.85
24.305,89.005,0.93,0.88,0.81,0.85
24.305,89.015,0.93,0.88,0.81,0.85
24.305,89.025,0.93,0.88,0.81,0.85
24.305,89.035,0.92,0.88,0.81,0.85
24.305,89.045,0.92,0.88,0.81,0.85
24.305,89.055,0.92,0.88,0.81,0.85
24.305,89.065,0.92,0.88,0.82,0.85
24.305,89.075,0.93,0.88,0.82,0.85
24.305,89.085,0.93,0.88,0.82,0.85
24.305,89.095,0.93,0.88,0.83,0.85
24.305,89.105,0.93,0.88,0.83,0.85
24.305,89.115,0.93,0.88,0.84,0.86
24.305,89.125,0.93,0.88,0.84,0.86
24.305,89.135,0.93,0.89,0.83,0.86
24.305,89.145,0.93,0.89,0.83,0.86
24.305,89.155,0.93,0.89,0.83,0.86
24.305,89.165,0.93,0.89,0.83,0.86
24.305,89.175,0.93,0.89,0.83,0.86
24.305,89.185,0.93,0.89,0.84,0.86
24.305,89.195,0.93,0.88,0.84,0.86
24.305,89.205,0.93,0.89,0.84,0.86
24.305,89.215,0.92,0.88,0.84,0.85
24.305,89.225,0.92,0.88,0.84,0.85
24.305,89.235,0.92,0.87,0.84,0.85
24.305,89.245,0.92,0.87,0.84,0.85
24.305,89.255,0.92,0.87,0.83,0.85
24.305,89.265,0.92,0.87,0.83,0.85
24.305,89.275,0.91,0.88,0.83,0.84
24.305,89.285,0.91,0.87,0.83,0.85
24.305,89.295,0.91,0.87,0.83,0.84
24.305,89.305,0.91,0.87,0.83,0.84
24.305,89.315,0.91,0.88,0.83,0.85
24.305,89.325,0.91,0.88,0.83,0.85
24.305,89.335,0.91,0.87,0.83,0.84
24.305,89.345,0.91,0.88,0.83,0.85
24.305,89.355,0.92,0.88,0.83,0.85
24.305,89.365,0.92,0.89,0.84,0.86
24.305,89.375,0.92,0.89,0.84,0.86
24.305,89.385,0.92,0.89,0.84,0.86
24.305,89.395,0.91,0.89,0.82,0.86
24.305,89.405,0.91,0.88,0.82,0.85
24.305,89.415,0.91,0.88,0.82,0.86
24.305,89.425,0.91,0.88,0.84,0.86
24.305,89.435,0.92,0.89,0.84,0.86
24.305,89.445,0.92,0.89,0.84,0.85
24.305,89.455,0.92,0.88,0.83,0.85
24.305,89.465,0.92,0.88,0.83,0.86
24.305,89.475,0.92,0.89,0.83,0.86
24.305,89.485,0.92,0.89,0.83,0.86
24.305,89.495,0.92,0.9,0.83,0.86
24.305,89.505,0.92,0.89,0.83,0.86
24.305,89.515,0.92,0.9,0.84,0.86
24.305,89.525,0.92,0.89,0.84,0.86
24.305,89.535,0.92,0.89,0.84,0.86
24.305,89.545,0.92,0.9,0.83,0.86
24.305,89.555,0.92,0.89,0.83,0.86
24.305,89.565,0.92,0.9,0.83,0.86
24.305,89.575,0.92,0.9,0.83,0.86
24.305,89.585,0.91,0.89,0.83,0.86
24.305,89.595,0.91,0.9,0.83,0.86
24.305,89.605,0.91,0.88,0.83,0.86
24.305,89.615,0.91,0.89,0.83,0.86
24.305,89.625,0.92,0.89,0.83,0.86
24.305,89.635,0.92,0.9,0.83,0.87
24.305,89.645,0.92,0.9,0.83,0.87
24.305,89.655,0.92,0.9,0.83,0.87
24.305,89.665,0.92,0.89,0.83,0.87
24.305,89.675,0.92,0.9,0.83,0.87
24.305,89.685,0.92,0.9,0.83,0.87
24.305,89.695,0.92,0.9,0.83,0.86
24.305,89.705,0.92,0.9,0.83,0.86
24.305,89.715,0.91,0.89,0.82,0.86
24.305,89.725,0.9,0.88,0.8,0.85
24.305,89.735,0.9,0.87,0.8,0.84
24.305,89.745,0.9,0.88,0.8,0.84
24.305,89.755,0.78,0.76,0.66,0.73
24.305,89.765,0.77,0.74,0.68,0.69
24.305,89.775,0.76,0.72,0.68,0.66
24.305,89.785,0.75,0.72,0.66,0.67
24.305,89.795,0.76,0.74,0.62,0.69
24.305,89.805,0.89,0.87,0.79,0.84
24.305,89.815,0.9,0.88,0.81,0.86
24.305,89.825,0.91,0.89,0.82,0.86
24.305,89.835,0.91,0.89,0.83,0.87
24.305,89.845,0.92,0.9,0.84,0.87
24.305,89.855,0.92,0.9,0.83,0.87
24.305,89.865,0.92,0.9,0.83,0.87
24.305,89.875,0.92,0.9,0.82,0.87
24.305,89.885,0.93,0.9,0.82,0.86
24.305,89.895,0.93,0.9,0.83,0.87
24.305,89.905,0.92,0.9,0.82,0.86
24.305,89.915,0.92,0.9,0.82,0.86
24.305,89.925,0.92,0.9,0.82,0.86
24.305,89.935,0.92,0.89,0.82,0.86
24.305,89.945,0.92,0.9,0.82,0.87
24.305,89.955,0.92,0.89,0.81,0.86
24.305,89.965,0.92,0.89,0.82,0.87
24.305,89.975,0.92,0.9,0.82,0.87
24.305,89.985,0.92,0.9,0.82,0.87
24.305,89.995,0.92,0.89,0.81,0.86
24.305,90.005,0.92,0.9,0.81,0.87
24.305,90.015,0.92,0.9,0.82,0.87
24.305,90.025,0.92,0.9,0.82,0.87
24.305,90.035,0.92,0.9,0.81,0.86
24.305,90.045,0.91,0.89,0.81,0.85
24.305,90.055,0.91,0.89,0.82,0.85
24.305,90.065,0.92,0.89,0.82,0.86
24.305,90.075,0.92,0.89,0.82,0.86
24.305,90.085,0.92,0.9,0.83,0.87
24.305,90.095,0.92,0.9,0.84,0.87
24.305,90.105,0.92,0.9,0.84,0.87
24.305,90.115,0.92,0.9,0.84,0.87
24.305,90.125,0.92,0.9,0.84,0.88
24.305,90.135,0.92,0.91,0.84,0.88
24.305,90.145,0.92,0.91,0.84,0.88
24.305,90.155,0.92,0.9,0.84,0.88
24.305,90.165,0.92,0.9,0.84,0.88
24.305,90.175,0.92,0.9,0.84,0.87
24.305,90.185,0.92,0.9,0.84,0.87
24.305,90.195,0.93,0.9,0.84,0.88
24.305,90.205,0.93,0.91,0.84,0.88
24.305,90.215,0.92,0.91,0.84,0.88
24.305,90.225,0.92,0.9,0.84,0.88
24.305,90.235,0.92,0.9,0.84,0.88
24.305,90.245,0.92,0.9,0.84,0.88
24.305,90.255,0.92,0.9,0.85,0.87
24.305,90.265,0.92,0.91,0.85,0.87
24.305,90.275,0.92,0.9,0.85,0.87
24.305,90.285,0.92,0.89,0.84,0.87
24.305,90.295,0.92,0.91,0.84,0.87
24.305,90.305,0.93,0.9,0.84,0.87
24.305,90.315,0.93,0.91,0.84,0.87
24.305,90.325,0.93,0.9,0.84,0.87
24.305,90.335,0.93,0.9,0.84,0.87
24.305,90.345,0.92,0.9,0.84,0.87
24.305,90.355,0.93,0.9,0.84,0.87
24.305,90.365,0.93,0.9,0.84,0.87
24.305,90.375,0.92,0.89,0.83,0.86
24.305,90.385,0.92,0.9,0.83,0.86
24.305,90.395,0.92,0.89,0.83,0.87
24.305,90.405,0.92,0.89,0.83,0.87
24.305,90.415,0.92,0.9,0.83,0.86
24.305,90.425,0.92,0.89,0.83,0.87
24.305,90.435,0.92,0.9,0.83,0.86
24.305,90.445,0.92,0.91,0.83,0.87
24.305,90.455,0.92,0.9,0.83,0.87
24.305,90.465,0.92,0.89,0.82,0.87
24.305,90.475,0.92,0.9,0.82,0.86
24.305,90.485,0.92,0.89,0.82,0.87
24.305,90.495,0.92,0.9,0.83,0.87
24.305,90.505,0.92,0.89,0.82,0.86
24.305,90.515,0.92,0.89,0.82,0.86
24.305,90.525,0.92,0.9,0.81,0.86
24.305,90.535,0.92,0.9,0.82,0.87
24.305,90.545,0.92,0.89,0.82,0.87
24.305,90.555,0.92,0.9,0.82,0.87
24.305,90.565,0.93,0.9,0.83,0.88
24.305,90.575,0.92,0.9,0.82,0.87
24.305,90.585,0.92,0.89,0.82,0.87
24.305,90.595,0.92,0.9,0.82,0.87
24.305,90.605,0.93,0.9,0.82,0.87
24.305,90.615,0.93,0.9,0.82,0.87
24.305,90.625,0.92,0.89,0.82,0.86
24.305,90.635,0.92,0.89,0.81,0.86
24.305,90.645,0.92,0.89,0.81,0.86
24.305,90.655,0.92,0.9,0.82,0.87
24.305,90.665,0.93,0.89,0.83,0.87
24.305,90.675,0.93,0.9,0.82,0.87
24.305,90.685,0.93,0.89,0.82,0.87
24.305,90.695,0.93,0.89,0.82,0.87
24.305,90.705,0.92,0.9,0.82,0.86
24.305,90.715,0.93,0.89,0.82,0.87
24.305,90.725,0.93,0.89,0.82,0.87
24.305,90.735,0.93,0.89,0.82,0.87
24.305,90.745,0.93,0.89,0.82,0.87
24.305,90.755,0.93,0.9,0.82,0.87
24.305,90.765,0.93,0.89,0.82,0.87
24.305,90.775,0.93,0.89,0.82,0.87
24.305,90.785,0.92,0.89,0.82,0.87
24.305,90.795,0.92,0.89,0.81,0.86
24.305,90.805,0.92,0.88,0.81,0.86
24.305,90.815,0.92,0.88,0.81,0.86
24.305,90.825,0.91,0.88,0.81,0.86
24.305,90.835,0.91,0.87,0.8,0.85
24.305,90.845,0.91,0.87,0.79,0.85
24.305,90.855,0.91,0.89,0.8,0.85
24.305,90.865,0.91,0.88,0.8,0.85
24.305,90.875,0.9,0.88,0.78,0.84
24.305,90.885,0.89,0.86,0.76,0.82
24.305,90.895,0.88,0.83,0.75,0.8
24.305,90.905,0.86,0.81,0.72,0.78
24.305,90.915,0.85,0.82,0.71,0.77
24.305,90.925,0.87,0.83,0.74,0.8
24.305,90.935,0.89,0.85,0.78,0.83
24.305,90.945,0.9,0.87,0.78,0.85
24.305,90.955,0.9,0.87,0.77,0.85
24.305,90.965,0.89,0.84,0.76,0.81
24.305,90.975,0.87,0.84,0.74,0.78
24.305,90.985,0.87,0.84,0.73,0.78
24.305,90.995,0.87,0.81,0.73,0.79
24.305,91.005,0.85,0.81,0.71,0.78
24.305,91.015,0.84,0.78,0.7,0.75
24.305,91.025,0.84,0.82,0.71,0.75
24.305,91.035,0.86,0.81,0.73,0.77
24.305,91.045,0.85,0.79,0.72,0.75
24.305,91.055,0.81,0.77,0.68,0.72
24.305,91.065,0.8,0.75,0.66,0.7
24.305,91.075,0.81,0.75,0.67,0.71
24.305,91.085,0.84,0.8,0.71,0.75
24.305,91.095,0.87,0.81,0.74,0.79
24.305,91.105,0.88,0.84,0.75,0.8
24.305,91.115,0.88,0.85,0.75,0.8
24.305,91.125,0.87,0.84,0.74,0.8
24.305,91.135,0.88,0.84,0.74,0.8
24.305,91.145,0.88,0.84,0.75,0.81
24.305,91.155,0.89,0.85,0.75,0.81
24.305,91.165,0.89,0.86,0.75,0.81
24.305,91.175,0.89,0.85,0.76,0.81
24.305,91.185,0.89,0.85,0.76,0.82
24.305,91.195,0.89,0.85,0.76,0.81
24.305,91.205,0.88,0.84,0.75,0.8
24.305,91.215,0.88,0.84,0.75,0.8
24.305,91.225,0.88,0.85,0.75,0.81
24.305,91.235,0.89,0.84,0.76,0.82
24.305,91.245,0.88,0.84,0.76,0.81
24.305,91.255,0.87,0.83,0.74,0.79
24.305,91.265,0.87,0.83,0.73,0.78
24.305,91.275,0.87,0.82,0.72,0.77
24.305,91.285,0.87,0.82,0.73,0.77
24.305,91.295,0.88,0.84,0.74,0.78
24.305,91.305,0.87,0.83,0.73,0.78
24.305,91.315,0.87,0.83,0.73,0.78
24.305,91.325,0.87,0.83,0.73,0.79
24.305,91.335,0.87,0.83,0.73,0.8
24.305,91.345,0.88,0.85,0.75,0.81
24.305,91.355,0.88,0.85,0.75,0.81
24.305,91.365,0.88,0.84,0.75,0.81
24.305,91.375,0.88,0.85,0.75,0.81
24.305,91.385,0.89,0.85,0.75,0.81
24.305,91.395,0.89,0.84,0.75,0.81
24.305,91.405,0.88,0.84,0.75,0.81
24.305,91.415,0.88,0.84,0.74,0.8
24.305,91.425,0.88,0.84,0.74,0.8
24.305,91.435,0.88,0.84,0.74,0.8
24.305,91.445,0.89,0.84,0.75,0.8
24.305,91.455,0.89,0.84,0.76,0.81
24.305,91.465,0.89,0.85,0.76,0.82
24.305,91.475,0.89,0.84,0.76,0.81
24.305,91.485,0.89,0.85,0.76,0.81
24.305,91.495,0.89,0.84,0.76,0.81
24.305,91.505,0.89,0.85,0.76,0.82
24.305,91.515,0.89,0.84,0.76,0.81
24.305,91.525,0.89,0.85,0.76,0.81
24.305,91.535,0.89,0.84,0.76,0.81
24.305,91.545,0.89,0.85,0.76,0.81
24.305,91.555,0.89,0.85,0.77,0.81
24.305,91.565,0.89,0.85,0.77,0.81
24.305,91.575,0.89,0.83,0.77,0.81
24.305,91.585,0.89,0.83,0.77,0.81
24.305,91.595,0.89,0.83,0.77,0.81
24.305,91.605,0.89,0.85,0.76,0.81
24.305,91.615,0.89,0.83,0.76,0.81
24.305,91.625,0.89,0.83,0.76,0.8
24.305,91.635,0.87,0.82,0.74,0.79
24.305,91.645,0.86,0.81,0.73,0.77
24.305,91.655,0.85,0.79,0.72,0.76
24.305,91.665,0.85,0.8,0.73,0.77
24.305,91.675,0.86,0.81,0.74,0.77
24.305,91.685,0.86,0.82,0.75,0.78
24.305,91.695,0.86,0.81,0.74,0.78
24.305,91.705,0.86,0.82,0.74,0.77
24.305,91.715,0.86,0.81,0.74,0.76
24.305,91.725,0.86,0.8,0.74,0.77
24.305,91.735,0.86,0.81,0.75,0.77
24.305,91.745,0.87,0.81,0.75,0.78
24.305,91.755,0.87,0.83,0.76,0.79
24.305,91.765,0.87,0.82,0.76,0.79
24.305,91.775,0.87,0.82,0.76,0.79
24.305,91.785,0.87,0.82,0.76,0.79
24.305,91.795,0.87,0.83,0.76,0.79
24.305,91.805,0.87,0.82,0.75,0.78
24.305,91.815,0.86,0.81,0.75,0.77
24.305,91.825,0.85,0.8,0.74,0.76
24.305,91.835,0.85,0.8,0.73,0.75
24.305,91.845,0.85,0.79,0.74,0.75
24.305,91.855,0.85,0.8,0.75,0.76
24.305,91.865,0.85,0.8,0.75,0.76
24.305,91.875,0.85,0.8,0.76,0.76
24.305,91.885,0.85,0.8,0.76,0.77
24.305,91.895,0.85,0.79,0.76,0.77
24.305,91.905,0.86,0.81,0.77,0.77
24.305,91.915,0.86,0.81,0.77,0.77
24.305,91.925,0.86,0.82,0.77,0.77
24.315,88.545,0.88,0.85,0.75,0.81
24.315,88.555,0.89,0.85,0.76,0.82
24.315,88.585,0.89,0.85,0.76,0.82
24.315,88.595,0.89,0.85,0.76,0.82
24.315,88.625,0.88,0.86,0.75,0.82
24.315,88.635,0.88,0.85,0.73,0.81
24.315,88.645,0.87,0.83,0.72,0.79
24.315,88.705,0.88,0.84,0.73,0.81
24.315,88.715,0.89,0.85,0.75,0.81
24.315,88.725,0.9,0.85,0.76,0.81
24.315,88.735,0.9,0.85,0.77,0.82
24.315,88.745,0.9,0.86,0.77,0.82
24.315,88.755,0.91,0.86,0.78,0.83
24.315,88.765,0.91,0.87,0.78,0.83
24.315,88.775,0.91,0.87,0.78,0.84
24.315,88.785,0.92,0.88,0.79,0.84
24.315,88.795,0.92,0.87,0.79,0.83
24.315,88.805,0.92,0.87,0.79,0.83
24.315,88.815,0.92,0.87,0.79,0.83
24.315,88.825,0.92,0.87,0.79,0.84
24.315,88.835,0.92,0.87,0.8,0.84
24.315,88.845,0.92,0.88,0.8,0.84
24.315,88.855,0.92,0.87,0.8,0.84
24.315,88.865,0.92,0.88,0.8,0.84
24.315,88.875,0.92,0.88,0.8,0.84
24.315,88.885,0.92,0.87,0.8,0.84
24.315,88.895,0.92,0.88,0.8,0.84
24.315,88.905,0.92,0.88,0.8,0.84
24.315,88.915,0.92,0.88,0.8,0.84
24.315,88.925,0.92,0.88,0.8,0.84
24.315,88.935,0.92,0.88,0.8,0.84
24.315,88.945,0.92,0.87,0.8,0.84
24.315,88.955,0.92,0.88,0.8,0.84
24.315,88.965,0.92,0.88,0.81,0.85
24.315,88.975,0.93,0.87,0.81,0.85
24.315,88.985,0.93,0.88,0.81,0.85
24.315,88.995,0.93,0.88,0.81,0.85
24.315,89.005,0.93,0.88,0.81,0.85
24.315,89.015,0.93,0.88,0.81,0.85
24.315,89.025,0.93,0.88,0.81,0.85
24.315,89.035,0.93,0.88,0.81,0.85
24.315,89.045,0.92,0.88,0.81,0.85
24.315,89.055,0.92,0.88,0.82,0.85
24.315,89.065,0.93,0.88,0.82,0.85
24.315,89.075,0.93,0.88,0.82,0.85
24.315,89.085,0.93,0.88,0.82,0.85
24.315,89.095,0.93,0.88,0.82,0.85
24.315,89.105,0.93,0.88,0.83,0.85
24.315,89.115,0.93,0.89,0.83,0.85
24.315,89.125,0.93,0.89,0.83,0.86
24.315,89.135,0.93,0.89,0.83,0.86
24.315,89.145,0.93,0.89,0.83,0.86
24.315,89.155,0.93,0.89,0.83,0.86
24.315,89.165,0.93,0.89,0.83,0.86
24.315,89.175,0.93,0.89,0.83,0.86
24.315,89.185,0.92,0.89,0.83,0.86
24.315,89.195,0.92,0.89,0.84,0.85
24.315,89.205,0.92,0.88,0.84,0.85
24.315,89.215,0.92,0.88,0.84,0.85
24.315,89.225,0.92,0.88,0.84,0.85
24.315,89.235,0.92,0.88,0.84,0.85
24.315,89.245,0.92,0.88,0.84,0.85
24.315,89.255,0.92,0.88,0.83,0.85
24.315,89.265,0.92,0.88,0.83,0.86
24.315,89.275,0.92,0.87,0.83,0.85
24.315,89.285,0.91,0.88,0.83,0.85
24.315,89.295,0.91,0.88,0.83,0.85
24.315,89.305,0.91,0.87,0.82,0.85
24.315,89.315,0.91,0.88,0.82,0.85
24.315,89.325,0.91,0.88,0.83,0.84
24.315,89.335,0.91,0.87,0.83,0.84
24.315,89.345,0.91,0.87,0.83,0.84
24.315,89.355,0.91,0.88,0.82,0.85
24.315,89.365,0.92,0.88,0.83,0.86
24.315,89.375,0.92,0.89,0.84,0.86
24.315,89.385,0.92,0.89,0.84,0.86
24.315,89.395,0.91,0.89,0.83,0.86
24.315,89.405,0.91,0.88,0.82,0.85
24.315,89.415,0.91,0.88,0.82,0.85
24.315,89.425,0.91,0.89,0.84,0.86
24.315,89.435,0.91,0.88,0.84,0.86
24.315,89.445,0.92,0.89,0.84,0.86
24.315,89.455,0.92,0.89,0.83,0.85
24.315,89.465,0.92,0.88,0.83,0.86
24.315,89.475,0.92,0.9,0.83,0.86
24.315,89.485,0.92,0.89,0.83,0.86
24.315,89.495,0.91,0.88,0.83,0.86
24.315,89.505,0.92,0.89,0.83,0.86
24.315,89.515,0.92,0.89,0.83,0.86
24.315,89.525,0.92,0.89,0.83,0.86
24.315,89.535,0.92,0.89,0.84,0.86
24.315,89.545,0.92,0.9,0.84,0.86
24.315,89.555,0.92,0.89,0.83,0.86
24.315,89.565,0.92,0.9,0.83,0.86
24.315,89.575,0.91,0.9,0.83,0.86
24.315,89.585,0.91,0.89,0.83,0.86
24.315,89.595,0.91,0.89,0.83,0.86
24.315,89.605,0.92,0.89,0.83,0.87
24.315,89.615,0.91,0.89,0.83,0.87
24.315,89.625,0.92,0.9,0.83,0.87
24.315,89.635,0.92,0.9,0.83,0.87
24.315,89.645,0.92,0.9,0.83,0.87
